Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799990
FILLER_12_23,VPWR,li1,17.0200,46.2400,1.799989
FILLER_11_106,VPWR,li1,54.7400,40.8000,1.799977
FILLER_11_91,VPWR,li1,47.8400,40.8000,1.799978
FILLER_11_65,VPWR,li1,35.6500,40.8000,1.799982
FILLER_11_57,VPWR,li1,33.5800,40.8000,1.799983
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799985
FILLER_11_47,VPWR,li1,28.9800,40.8000,1.799987
FILLER_11_35,VPWR,li1,24.3800,40.8000,1.799989
FILLER_11_31,VPWR,li1,20.0100,40.8000,1.799990
FILLER_11_19,VPWR,li1,17.0200,40.8000,1.799989
FILLER_11_3,VPWR,li1,7.1300,40.8000,1.799988
FILLER_10_91,VPWR,li1,47.6100,40.8000,1.799978
FILLER_10_74,VPWR,li1,40.0200,40.8000,1.799980
FILLER_10_62,VPWR,li1,35.4200,40.8000,1.799982
FILLER_10_50,VPWR,li1,31.2800,40.8000,1.799985
FILLER_10_36,VPWR,li1,22.5400,40.8000,1.799991
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799989
FILLER_10_23,VPWR,li1,17.0200,40.8000,1.799989
FILLER_10_6,VPWR,li1,8.5100,40.8000,1.799988
FILLER_9_99,VPWR,li1,51.2900,35.3600,1.799945
FILLER_9_77,VPWR,li1,42.3200,35.3600,1.799949
FILLER_9_50,VPWR,li1,29.9000,35.3600,1.799964
FILLER_9_38,VPWR,li1,25.7600,35.3600,1.799969
FILLER_9_31,VPWR,li1,20.7000,35.3600,1.799979
FILLER_9_19,VPWR,li1,17.0200,35.3600,1.799979
FILLER_9_3,VPWR,li1,7.1300,35.3600,1.799978
FILLER_8_81,VPWR,li1,43.4700,35.3600,1.799948
FILLER_8_77,VPWR,li1,41.1700,35.3600,1.799949
FILLER_8_69,VPWR,li1,39.1000,35.3600,1.799949
FILLER_8_57,VPWR,li1,34.5000,35.3600,1.799954
FILLER_8_45,VPWR,li1,28.9800,35.3600,1.799964
FILLER_8_17,VPWR,li1,13.8000,35.3600,1.799979
FILLER_8_9,VPWR,li1,11.5000,35.3600,1.799979
FILLER_7_103,VPWR,li1,53.1300,29.9200,1.799976
FILLER_7_61,VPWR,li1,33.8100,29.9200,1.799983
FILLER_7_57,VPWR,li1,32.6600,29.9200,1.799984
FILLER_7_50,VPWR,li1,29.9000,29.9200,1.799985
FILLER_7_38,VPWR,li1,25.7600,29.9200,1.799988
FILLER_7_26,VPWR,li1,20.2400,29.9200,1.799990
FILLER_7_12,VPWR,li1,12.8800,29.9200,1.799988
FILLER_6_106,VPWR,li1,54.7400,29.9200,1.799976
FILLER_6_95,VPWR,li1,49.6800,29.9200,1.799977
FILLER_6_85,VPWR,li1,44.8500,29.9200,1.799978
FILLER_6_80,VPWR,li1,43.2400,29.9200,1.799978
FILLER_6_69,VPWR,li1,38.1800,29.9200,1.799980
FILLER_6_61,VPWR,li1,34.0400,29.9200,1.799983
FILLER_6_53,VPWR,li1,31.7400,29.9200,1.799984
FILLER_6_41,VPWR,li1,27.1400,29.9200,1.799988
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799991
FILLER_6_22,VPWR,li1,17.0200,29.9200,1.799989
FILLER_5_90,VPWR,li1,48.7600,24.4800,1.799941
FILLER_5_81,VPWR,li1,43.7000,24.4800,1.799943
FILLER_5_69,VPWR,li1,40.0200,24.4800,1.799944
FILLER_5_57,VPWR,li1,34.5000,24.4800,1.799946
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799954
FILLER_5_51,VPWR,li1,29.9000,24.4800,1.799954
FILLER_5_39,VPWR,li1,26.2200,24.4800,1.799964
FILLER_5_27,VPWR,li1,20.7000,24.4800,1.799975
FILLER_4_85,VPWR,li1,44.8500,24.4800,1.799942
FILLER_4_75,VPWR,li1,40.2500,24.4800,1.799944
FILLER_4_71,VPWR,li1,39.1000,24.4800,1.799944
FILLER_4_41,VPWR,li1,25.3000,24.4800,1.799964
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799975
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799974
FILLER_4_3,VPWR,li1,7.5900,24.4800,1.799972
FILLER_3_107,VPWR,li1,54.9700,19.0400,1.799976
FILLER_3_52,VPWR,li1,30.3600,19.0400,1.799984
FILLER_3_41,VPWR,li1,25.7600,19.0400,1.799987
FILLER_3_27,VPWR,li1,19.7800,19.0400,1.799990
FILLER_3_15,VPWR,li1,13.1100,19.0400,1.799990
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799990
FILLER_2_106,VPWR,li1,54.7400,19.0400,1.799976
FILLER_2_82,VPWR,li1,43.7000,19.0400,1.799978
FILLER_2_50,VPWR,li1,29.4400,19.0400,1.799985
FILLER_2_15,VPWR,li1,12.6500,19.0400,1.799990
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799990
FILLER_1_106,VPWR,li1,54.7400,13.6000,1.799974
FILLER_1_90,VPWR,li1,47.1500,13.6000,1.799974
FILLER_1_57,VPWR,li1,31.9700,13.6000,1.799980
FILLER_1_52,VPWR,li1,30.3600,13.6000,1.799981
FILLER_1_42,VPWR,li1,25.5300,13.6000,1.799984
FILLER_1_25,VPWR,li1,17.2500,13.6000,1.799986
FILLER_1_3,VPWR,li1,7.3600,13.6000,1.799984
FILLER_0_103,VPWR,li1,53.3600,13.6000,1.799974
FILLER_0_91,VPWR,li1,50.1400,13.6000,1.799974
FILLER_0_85,VPWR,li1,45.0800,13.6000,1.799975
FILLER_0_83,VPWR,li1,43.9300,13.6000,1.799975
FILLER_0_75,VPWR,li1,41.8600,13.6000,1.799975
FILLER_0_49,VPWR,li1,28.2900,13.6000,1.799982
FILLER_0_41,VPWR,li1,25.3000,13.6000,1.799984
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799987
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799986
FILLER_0_12,VPWR,li1,11.7300,13.6000,1.799984
FILLER_0_3,VPWR,li1,7.5900,13.6000,1.799984
hold9,VPWR,li1,16.5600,19.0400,1.799990
hold8,VPWR,li1,51.0600,19.0400,1.799976
hold7,VPWR,li1,47.3800,19.0400,1.799977
hold6,VPWR,li1,39.1000,57.1200,1.799992
hold5,VPWR,li1,46.4600,57.1200,1.799992
hold4,VPWR,li1,50.1400,40.8000,1.799977
hold3,VPWR,li1,48.3000,46.2400,1.799979
hold2,VPWR,li1,21.6200,57.1200,1.799994
hold1,VPWR,li1,16.5600,57.1200,1.799994
clkload0,VPWR,li1,34.2700,51.6800,1.799929
clkbuf_1_1__f_clk,VPWR,li1,34.0400,51.6800,1.799929
clkbuf_1_0__f_clk,VPWR,li1,33.5800,24.4800,1.799946
clkbuf_0_clk,VPWR,li1,36.3400,35.3600,1.799951
fanout33,VPWR,li1,52.9000,51.6800,1.799922
fanout32,VPWR,li1,27.6000,57.1200,1.799993
fanout31,VPWR,li1,7.8200,51.6800,1.799965
fanout30,VPWR,li1,35.4200,57.1200,1.799992
fanout29,VPWR,li1,7.8200,46.2400,1.799988
output28,VPWR,li1,46.4600,57.1200,1.799992
output27,VPWR,li1,24.3800,57.1200,1.799994
output26,VPWR,li1,54.2800,29.9200,1.799976
output25,VPWR,li1,54.2800,35.3600,1.799944
output24,VPWR,li1,52.4400,35.3600,1.799945
output23,VPWR,li1,54.2800,24.4800,1.799940
output22,VPWR,li1,46.4600,13.6000,1.799974
output21,VPWR,li1,27.1400,13.6000,1.799982
output20,VPWR,li1,43.2400,57.1200,1.799992
input19,VPWR,li1,7.5900,57.1200,1.799994
input18,VPWR,li1,54.5100,51.6800,1.799922
input17,VPWR,li1,7.5900,29.9200,1.799988
input16,VPWR,li1,41.6300,57.1200,1.799992
input15,VPWR,li1,7.5900,46.2400,1.799988
input14,VPWR,li1,8.9700,35.3600,1.799978
input13,VPWR,li1,54.5100,51.6800,1.799922
input12,VPWR,li1,52.6700,24.4800,1.799940
input11,VPWR,li1,54.5100,13.6000,1.799974
input10,VPWR,li1,39.3300,13.6000,1.799976
input9,VPWR,li1,17.2500,13.6000,1.799986
input8,VPWR,li1,29.6700,57.1200,1.799993
input7,VPWR,li1,7.5900,40.8000,1.799988
input6,VPWR,li1,7.5900,35.3600,1.799978
input5,VPWR,li1,44.3900,35.3600,1.799948
input4,VPWR,li1,51.2900,24.4800,1.799940
input3,VPWR,li1,30.5900,13.6000,1.799981
input2,VPWR,li1,29.2100,13.6000,1.799981
input1,VPWR,li1,7.5900,29.9200,1.799988
TAP_TAPCELL_ROW_17_65,VPWR,li1,44.3900,57.4260,1.799992
TAP_TAPCELL_ROW_17_64,VPWR,li1,31.5100,57.4260,1.799993
TAP_TAPCELL_ROW_17_63,VPWR,li1,18.6300,57.4260,1.799994
TAP_TAPCELL_ROW_16_62,VPWR,li1,44.3900,56.8130,1.799992
TAP_TAPCELL_ROW_16_61,VPWR,li1,18.6300,56.8130,1.799994
TAP_TAPCELL_ROW_15_60,VPWR,li1,31.5100,51.9860,1.799940
TAP_TAPCELL_ROW_14_59,VPWR,li1,44.3900,51.3730,1.799924
TAP_TAPCELL_ROW_14_58,VPWR,li1,18.6300,51.3730,1.799967
TAP_TAPCELL_ROW_13_57,VPWR,li1,31.5100,46.5460,1.799986
TAP_TAPCELL_ROW_12_56,VPWR,li1,44.3900,45.9330,1.799981
TAP_TAPCELL_ROW_12_55,VPWR,li1,18.6300,45.9330,1.799990
TAP_TAPCELL_ROW_11_54,VPWR,li1,31.5100,41.1060,1.799985
TAP_TAPCELL_ROW_10_53,VPWR,li1,44.3900,40.4930,1.799979
TAP_TAPCELL_ROW_10_52,VPWR,li1,18.6300,40.4930,1.799989
TAP_TAPCELL_ROW_9_51,VPWR,li1,31.5100,35.6660,1.799960
TAP_TAPCELL_ROW_8_50,VPWR,li1,44.3900,35.0530,1.799948
TAP_TAPCELL_ROW_8_49,VPWR,li1,18.6300,35.0530,1.799979
TAP_TAPCELL_ROW_7_48,VPWR,li1,31.5100,30.2260,1.799985
TAP_TAPCELL_ROW_6_47,VPWR,li1,44.3900,29.6130,1.799978
TAP_TAPCELL_ROW_6_46,VPWR,li1,18.6300,29.6130,1.799990
TAP_TAPCELL_ROW_5_45,VPWR,li1,31.5100,24.7860,1.799954
TAP_TAPCELL_ROW_4_44,VPWR,li1,44.3900,24.1730,1.799942
TAP_TAPCELL_ROW_4_43,VPWR,li1,18.6300,24.1730,1.799974
TAP_TAPCELL_ROW_3_42,VPWR,li1,31.5100,19.3460,1.799984
TAP_TAPCELL_ROW_2_41,VPWR,li1,44.3900,18.7330,1.799978
TAP_TAPCELL_ROW_2_40,VPWR,li1,18.6300,18.7330,1.799990
TAP_TAPCELL_ROW_1_39,VPWR,li1,31.5100,13.9060,1.799980
TAP_TAPCELL_ROW_0_38,VPWR,li1,44.3900,13.2930,1.799975
TAP_TAPCELL_ROW_0_37,VPWR,li1,31.5100,13.2930,1.799980
TAP_TAPCELL_ROW_0_36,VPWR,li1,18.6300,13.2930,1.799986
PHY_EDGE_ROW_17_Left_35,VPWR,li1,6.2100,57.1200,1.799994
PHY_EDGE_ROW_16_Left_34,VPWR,li1,6.2100,57.1200,1.799994
PHY_EDGE_ROW_15_Left_33,VPWR,li1,6.2100,51.6800,1.799965
PHY_EDGE_ROW_14_Left_32,VPWR,li1,6.2100,51.6800,1.799965
PHY_EDGE_ROW_13_Left_31,VPWR,li1,6.2100,46.2400,1.799988
PHY_EDGE_ROW_12_Left_30,VPWR,li1,6.2100,46.2400,1.799988
PHY_EDGE_ROW_11_Left_29,VPWR,li1,6.2100,40.8000,1.799988
PHY_EDGE_ROW_10_Left_28,VPWR,li1,6.2100,40.8000,1.799988
PHY_EDGE_ROW_9_Left_27,VPWR,li1,6.2100,35.3600,1.799978
PHY_EDGE_ROW_8_Left_26,VPWR,li1,6.2100,35.3600,1.799978
PHY_EDGE_ROW_7_Left_25,VPWR,li1,6.2100,29.9200,1.799988
PHY_EDGE_ROW_6_Left_24,VPWR,li1,6.2100,29.9200,1.799988
PHY_EDGE_ROW_5_Left_23,VPWR,li1,6.2100,24.4800,1.799972
PHY_EDGE_ROW_4_Left_22,VPWR,li1,6.2100,24.4800,1.799972
PHY_EDGE_ROW_3_Left_21,VPWR,li1,6.2100,19.0400,1.799990
PHY_EDGE_ROW_2_Left_20,VPWR,li1,6.2100,19.0400,1.799990
PHY_EDGE_ROW_1_Left_19,VPWR,li1,6.2100,13.6000,1.799984
PHY_EDGE_ROW_0_Left_18,VPWR,li1,6.2100,13.6000,1.799984
PHY_EDGE_ROW_17_Right_17,VPWR,li1,55.8900,57.1200,1.799992
PHY_EDGE_ROW_16_Right_16,VPWR,li1,55.8900,57.1200,1.799992
PHY_EDGE_ROW_15_Right_15,VPWR,li1,55.8900,51.6800,1.799922
PHY_EDGE_ROW_14_Right_14,VPWR,li1,55.8900,51.6800,1.799922
PHY_EDGE_ROW_13_Right_13,VPWR,li1,55.8900,46.2400,1.799978
PHY_EDGE_ROW_12_Right_12,VPWR,li1,55.8900,46.2400,1.799978
PHY_EDGE_ROW_11_Right_11,VPWR,li1,55.8900,40.8000,1.799977
PHY_EDGE_ROW_10_Right_10,VPWR,li1,55.8900,40.8000,1.799977
PHY_EDGE_ROW_9_Right_9,VPWR,li1,55.8900,35.3600,1.799944
PHY_EDGE_ROW_8_Right_8,VPWR,li1,55.8900,35.3600,1.799944
PHY_EDGE_ROW_7_Right_7,VPWR,li1,55.8900,29.9200,1.799976
PHY_EDGE_ROW_6_Right_6,VPWR,li1,55.8900,29.9200,1.799976
PHY_EDGE_ROW_5_Right_5,VPWR,li1,55.8900,24.4800,1.799940
PHY_EDGE_ROW_4_Right_4,VPWR,li1,55.8900,24.4800,1.799940
PHY_EDGE_ROW_3_Right_3,VPWR,li1,55.8900,19.0400,1.799976
PHY_EDGE_ROW_2_Right_2,VPWR,li1,55.8900,19.0400,1.799976
PHY_EDGE_ROW_1_Right_1,VPWR,li1,55.8900,13.6000,1.799974
PHY_EDGE_ROW_0_Right_0,VPWR,li1,55.8900,13.6000,1.799974
_183_,VPWR,li1,39.1000,57.1200,1.799992
_182_,VPWR,li1,11.9600,24.4800,1.799972
_181_,VPWR,li1,35.4200,46.2400,1.799983
_180_,VPWR,li1,12.4200,51.6800,1.799966
_179_,VPWR,li1,22.5400,35.3600,1.799975
_178_,VPWR,li1,49.2200,51.6800,1.799922
_177_,VPWR,li1,49.2200,29.9200,1.799977
_176_,VPWR,li1,50.6000,19.0400,1.799976
_175_,VPWR,li1,35.8800,13.6000,1.799977
_174_,VPWR,li1,11.5000,13.6000,1.799984
_173_,VPWR,li1,25.3000,51.6800,1.799954
_172_,VPWR,li1,12.4200,46.2400,1.799988
_171_,VPWR,li1,12.4200,40.8000,1.799988
_170_,VPWR,li1,39.5600,40.8000,1.799981
_169_,VPWR,li1,37.7200,29.9200,1.799980
_168_,VPWR,li1,35.4200,19.0400,1.799981
_167_,VPWR,li1,24.8400,19.0400,1.799987
_166_,VPWR,li1,11.9600,29.9200,1.799988
_165_,VPWR,li1,42.3200,51.6800,1.799924
_164_,VPWR,li1,22.5400,57.1200,1.799994
_163_,VPWR,li1,51.5200,40.8000,1.799977
_162_,VPWR,li1,51.5200,46.2400,1.799978
_161_,VPWR,li1,51.5200,35.3600,1.799945
_160_,VPWR,li1,51.5200,24.4800,1.799940
_159_,VPWR,li1,43.2400,13.6000,1.799975
_158_,VPWR,li1,21.1600,13.6000,1.799987
_157_,VPWR,li1,37.7200,51.6800,1.799927
_156_,VPWR,li1,8.2800,24.4800,1.799972
_155_,VPWR,li1,15.8700,24.4800,1.799973
_154_,VPWR,li1,33.1200,57.1200,1.799993
_153_,VPWR,li1,33.3500,57.1200,1.799992
_152_,VPWR,li1,8.7400,51.6800,1.799965
_151_,VPWR,li1,12.1900,51.6800,1.799966
_150_,VPWR,li1,16.1000,29.9200,1.799989
_149_,VPWR,li1,16.3300,35.3600,1.799979
_148_,VPWR,li1,45.0800,46.2400,1.799980
_147_,VPWR,li1,52.2100,46.2400,1.799978
_146_,VPWR,li1,47.8400,29.9200,1.799977
_145_,VPWR,li1,52.2100,29.9200,1.799976
_144_,VPWR,li1,48.7600,13.6000,1.799974
_143_,VPWR,li1,52.2100,13.6000,1.799974
_142_,VPWR,li1,33.1200,13.6000,1.799979
_141_,VPWR,li1,36.5700,13.6000,1.799977
_140_,VPWR,li1,9.6600,13.6000,1.799984
_139_,VPWR,li1,14.4900,13.6000,1.799985
_138_,VPWR,li1,23.0000,51.6800,1.799960
_137_,VPWR,li1,28.2900,57.1200,1.799993
_136_,VPWR,li1,8.7400,40.8000,1.799988
_135_,VPWR,li1,12.1900,40.8000,1.799988
_134_,VPWR,li1,8.7400,35.3600,1.799978
_133_,VPWR,li1,12.1900,35.3600,1.799979
_132_,VPWR,li1,38.1800,40.8000,1.799981
_131_,VPWR,li1,45.3100,40.8000,1.799979
_130_,VPWR,li1,35.8800,29.9200,1.799981
_129_,VPWR,li1,43.4700,29.9200,1.799978
_128_,VPWR,li1,27.6000,24.4800,1.799959
_127_,VPWR,li1,33.8100,19.0400,1.799981
_126_,VPWR,li1,23.0000,19.0400,1.799990
_125_,VPWR,li1,37.9500,19.0400,1.799980
_124_,VPWR,li1,9.6600,29.9200,1.799988
_123_,VPWR,li1,11.7300,24.4800,1.799972
_122_,VPWR,li1,40.2500,51.6800,1.799926
_121_,VPWR,li1,43.4700,57.1200,1.799992
_120_,VPWR,li1,35.6500,46.2400,1.799983
_119_,VPWR,li1,27.8300,51.6800,1.799947
_118_,VPWR,li1,30.1300,51.6800,1.799940
_117_,VPWR,li1,20.2400,51.6800,1.799968
_116_,VPWR,li1,17.9400,51.6800,1.799967
_115_,VPWR,li1,20.2400,51.6800,1.799968
_114_,VPWR,li1,20.0100,46.2400,1.799990
_113_,VPWR,li1,20.7000,46.2400,1.799990
_112_,VPWR,li1,23.9200,46.2400,1.799990
_111_,VPWR,li1,24.6100,40.8000,1.799989
_110_,VPWR,li1,22.3100,35.3600,1.799979
_109_,VPWR,li1,27.3700,40.8000,1.799987
_108_,VPWR,li1,20.4700,40.8000,1.799990
_107_,VPWR,li1,20.9300,40.8000,1.799990
_106_,VPWR,li1,49.2200,35.3600,1.799945
_105_,VPWR,li1,46.4600,46.2400,1.799980
_104_,VPWR,li1,43.2400,46.2400,1.799981
_103_,VPWR,li1,53.1300,40.8000,1.799977
_102_,VPWR,li1,42.3200,40.8000,1.799979
_101_,VPWR,li1,46.0000,40.8000,1.799979
_100_,VPWR,li1,46.2300,35.3600,1.799947
_099_,VPWR,li1,45.7700,29.9200,1.799977
_098_,VPWR,li1,46.2300,35.3600,1.799947
_097_,VPWR,li1,40.7100,29.9200,1.799979
_096_,VPWR,li1,42.0900,35.3600,1.799949
_095_,VPWR,li1,42.3200,24.4800,1.799943
_094_,VPWR,li1,46.4600,24.4800,1.799941
_093_,VPWR,li1,53.8200,19.0400,1.799976
_092_,VPWR,li1,45.7700,24.4800,1.799942
_091_,VPWR,li1,40.9400,19.0400,1.799979
_090_,VPWR,li1,44.1600,19.0400,1.799978
_089_,VPWR,li1,41.6300,19.0400,1.799979
_088_,VPWR,li1,31.0500,19.0400,1.799984
_087_,VPWR,li1,45.7700,19.0400,1.799977
_086_,VPWR,li1,27.8300,13.6000,1.799982
_085_,VPWR,li1,28.2900,19.0400,1.799985
_084_,VPWR,li1,16.5600,19.0400,1.799990
_083_,VPWR,li1,16.1000,13.6000,1.799985
_082_,VPWR,li1,20.0100,19.0400,1.799990
_081_,VPWR,li1,13.8000,19.0400,1.799990
_080_,VPWR,li1,14.4900,19.0400,1.799990
_079_,VPWR,li1,16.7900,24.4800,1.799973
